Reading,Col_Index,Fuel_Qty,Roll_Input,Wing_Side,Stick,Pitch
2.8,Col_2,2806,12,Right,Stick 5,
3,Col_2,2824,12,Right,Stick 5,
3.2,Col_2,2843,12,Right,Stick 5,
3.4,Col_2,2861,12,Right,Stick 5,
3.6,Col_2,2879,12,Right,Stick 5,
3.8,Col_2,2897,12,Right,Stick 5,
4,Col_2,2915,12,Right,Stick 5,
4.2,Col_2,2933,12,Right,Stick 5,
4.4,Col_2,2951,12,Right,Stick 5,
4.6,Col_2,2968,12,Right,Stick 5,
4.8,Col_2,2985,12,Right,Stick 5,
5,Col_2,3003,12,Right,Stick 5,
5.2,Col_2,3020,12,Right,Stick 5,
5.4,Col_2,3037,12,Right,Stick 5,
5.6,Col_2,3053,12,Right,Stick 5,
5.8,Col_2,3070,12,Right,Stick 5,
6,Col_2,3087,12,Right,Stick 5,
6.2,Col_2,3103,12,Right,Stick 5,
6.4,Col_2,3119,12,Right,Stick 5,
6.6,Col_2,3136,12,Right,Stick 5,
6.8,Col_2,3152,12,Right,Stick 5,
7,Col_2,3167,12,Right,Stick 5,
7.2,Col_2,3183,12,Right,Stick 5,
7.4,Col_2,3199,12,Right,Stick 5,
7.6,Col_2,3215,12,Right,Stick 5,
7.8,Col_2,3230,12,Right,Stick 5,
8,Col_2,3245,12,Right,Stick 5,
1.8,Col_2,2692,12,Right,Stick 5,M (+1.00)
2,Col_2,2712,12,Right,Stick 5,M (+1.00)
2.2,Col_3,2704,11,Right,Stick 5,
2.4,Col_3,2726,11,Right,Stick 5,
2.6,Col_3,2747,11,Right,Stick 5,
2.8,Col_3,2767,11,Right,Stick 5,
3,Col_3,2788,11,Right,Stick 5,
3.2,Col_3,2809,11,Right,Stick 5,
3.4,Col_3,2829,11,Right,Stick 5,
3.6,Col_3,2849,11,Right,Stick 5,
3.8,Col_3,2869,11,Right,Stick 5,
4,Col_3,2889,11,Right,Stick 5,
4.2,Col_3,2909,11,Right,Stick 5,
4.4,Col_3,2928,11,Right,Stick 5,
4.6,Col_3,2948,11,Right,Stick 5,
4.8,Col_3,2967,11,Right,Stick 5,
5,Col_3,2986,11,Right,Stick 5,
5.2,Col_3,3005,11,Right,Stick 5,
5.4,Col_3,3023,11,Right,Stick 5,
5.6,Col_3,3042,11,Right,Stick 5,
5.8,Col_3,3060,11,Right,Stick 5,
6,Col_3,3079,11,Right,Stick 5,
6.2,Col_3,3097,11,Right,Stick 5,
6.4,Col_3,3115,11,Right,Stick 5,
6.6,Col_3,3132,11,Right,Stick 5,
6.8,Col_3,3150,11,Right,Stick 5,
7,Col_3,3168,11,Right,Stick 5,
7.2,Col_3,3185,11,Right,Stick 5,
7.4,Col_3,3202,11,Right,Stick 5,
7.6,Col_3,3219,11,Right,Stick 5,
7.8,Col_3,3236,11,Right,Stick 5,
8,Col_3,3253,11,Right,Stick 5,
1.8,Col_3,2637,11,Right,Stick 5,M (+1.00)
2,Col_3,2660,11,Right,Stick 5,M (+1.00)
2.2,Col_4,2648,10,Right,Stick 5,
2.4,Col_4,2672,10,Right,Stick 5,
2.6,Col_4,2696,10,Right,Stick 5,
2.8,Col_4,2719,10,Right,Stick 5,
3,Col_4,2742,10,Right,Stick 5,
3.2,Col_4,2766,10,Right,Stick 5,
3.4,Col_4,2789,10,Right,Stick 5,
3.6,Col_4,2811,10,Right,Stick 5,
3.8,Col_4,2834,10,Right,Stick 5,
4,Col_4,2856,10,Right,Stick 5,
4.2,Col_4,2878,10,Right,Stick 5,
4.4,Col_4,2900,10,Right,Stick 5,
4.6,Col_4,2922,10,Right,Stick 5,
4.8,Col_4,2943,10,Right,Stick 5,
5,Col_4,2965,10,Right,Stick 5,
5.2,Col_4,2986,10,Right,Stick 5,
5.4,Col_4,3007,10,Right,Stick 5,
5.6,Col_4,3027,10,Right,Stick 5,
5.8,Col_4,3048,10,Right,Stick 5,
6,Col_4,3068,10,Right,Stick 5,
6.2,Col_4,3088,10,Right,Stick 5,
6.4,Col_4,3108,10,Right,Stick 5,
6.6,Col_4,3128,10,Right,Stick 5,
6.8,Col_4,3148,10,Right,Stick 5,
7,Col_4,3167,10,Right,Stick 5,
7.2,Col_4,3186,10,Right,Stick 5,
7.4,Col_4,3205,10,Right,Stick 5,
7.6,Col_4,3224,10,Right,Stick 5,
7.8,Col_4,3243,10,Right,Stick 5,
8,Col_4,3261,10,Right,Stick 5,
1.8,Col_4,2568,10,Right,Stick 5,M (+1.00)
2,Col_4,2594,10,Right,Stick 5,M (+1.00)
2.2,Col_5,2575,9,Right,Stick 5,
2.4,Col_5,2603,9,Right,Stick 5,
2.6,Col_5,2630,9,Right,Stick 5,
2.8,Col_5,2657,9,Right,Stick 5,
3,Col_5,2684,9,Right,Stick 5,
3.2,Col_5,2710,9,Right,Stick 5,
3.4,Col_5,2737,9,Right,Stick 5,
3.6,Col_5,2763,9,Right,Stick 5,
3.8,Col_5,2788,9,Right,Stick 5,
4,Col_5,2814,9,Right,Stick 5,
4.2,Col_5,2839,9,Right,Stick 5,
4.4,Col_5,2864,9,Right,Stick 5,
4.6,Col_5,2888,9,Right,Stick 5,
4.8,Col_5,2913,9,Right,Stick 5,
5,Col_5,2937,9,Right,Stick 5,
5.2,Col_5,2961,9,Right,Stick 5,
5.4,Col_5,2985,9,Right,Stick 5,
5.6,Col_5,3008,9,Right,Stick 5,
5.8,Col_5,3031,9,Right,Stick 5,
6,Col_5,3054,9,Right,Stick 5,
6.2,Col_5,3077,9,Right,Stick 5,
6.4,Col_5,3099,9,Right,Stick 5,
6.6,Col_5,3122,9,Right,Stick 5,
6.8,Col_5,3144,9,Right,Stick 5,
7,Col_5,3166,9,Right,Stick 5,
7.2,Col_5,3187,9,Right,Stick 5,
7.4,Col_5,3208,9,Right,Stick 5,
7.6,Col_5,3229,9,Right,Stick 5,
7.8,Col_5,3250,9,Right,Stick 5,
8,Col_5,3271,9,Right,Stick 5,
1.8,Col_5,2476,9,Right,Stick 5,M (+1.00)
2,Col_5,2507,9,Right,Stick 5,M (+1.00)
2.2,Col_6,2477,8,Right,Stick 5,
2.4,Col_6,2509,8,Right,Stick 5,
2.6,Col_6,2541,8,Right,Stick 5,
2.8,Col_6,2573,8,Right,Stick 5,
3,Col_6,2604,8,Right,Stick 5,
3.2,Col_6,2636,8,Right,Stick 5,
3.4,Col_6,2666,8,Right,Stick 5,
3.6,Col_6,2697,8,Right,Stick 5,
3.8,Col_6,2727,8,Right,Stick 5,
4,Col_6,2756,8,Right,Stick 5,
4.2,Col_6,2786,8,Right,Stick 5,
4.4,Col_6,2815,8,Right,Stick 5,
4.6,Col_6,2843,8,Right,Stick 5,
4.8,Col_6,2871,8,Right,Stick 5,
5,Col_6,2899,8,Right,Stick 5,
5.2,Col_6,2927,8,Right,Stick 5,
5.4,Col_6,2954,8,Right,Stick 5,
5.6,Col_6,2981,8,Right,Stick 5,
5.8,Col_6,3008,8,Right,Stick 5,
6,Col_6,3034,8,Right,Stick 5,
6.2,Col_6,3061,8,Right,Stick 5,
6.4,Col_6,3086,8,Right,Stick 5,
6.6,Col_6,3112,8,Right,Stick 5,
6.8,Col_6,3137,8,Right,Stick 5,
7,Col_6,3162,8,Right,Stick 5,
7.2,Col_6,3186,8,Right,Stick 5,
7.4,Col_6,3211,8,Right,Stick 5,
7.6,Col_6,3235,8,Right,Stick 5,
7.8,Col_6,3258,8,Right,Stick 5,
8,Col_6,3281,8,Right,Stick 5,
1.8,Col_6,2350,8,Right,Stick 5,M (+1.00)
2,Col_6,2386,8,Right,Stick 5,M (+1.00)
2.2,Col_7,2337,7,Right,Stick 5,
2.4,Col_7,2376,7,Right,Stick 5,
2.6,Col_7,2415,7,Right,Stick 5,
2.8,Col_7,2454,7,Right,Stick 5,
3,Col_7,2492,7,Right,Stick 5,
3.2,Col_7,2530,7,Right,Stick 5,
3.4,Col_7,2567,7,Right,Stick 5,
3.6,Col_7,2603,7,Right,Stick 5,
3.8,Col_7,2639,7,Right,Stick 5,
4,Col_7,2675,7,Right,Stick 5,
4.2,Col_7,2710,7,Right,Stick 5,
4.4,Col_7,2745,7,Right,Stick 5,
4.6,Col_7,2779,7,Right,Stick 5,
4.8,Col_7,2812,7,Right,Stick 5,
5,Col_7,2846,7,Right,Stick 5,
5.2,Col_7,2879,7,Right,Stick 5,
5.4,Col_7,2911,7,Right,Stick 5,
5.6,Col_7,2943,7,Right,Stick 5,
5.8,Col_7,2974,7,Right,Stick 5,
6,Col_7,3005,7,Right,Stick 5,
6.2,Col_7,3036,7,Right,Stick 5,
6.4,Col_7,3066,7,Right,Stick 5,
6.6,Col_7,3096,7,Right,Stick 5,
6.8,Col_7,3125,7,Right,Stick 5,
7,Col_7,3154,7,Right,Stick 5,
7.2,Col_7,3183,7,Right,Stick 5,
7.4,Col_7,3211,7,Right,Stick 5,
7.6,Col_7,3238,7,Right,Stick 5,
7.8,Col_7,3266,7,Right,Stick 5,
8,Col_7,3293,7,Right,Stick 5,
1.8,Col_7,2174,7,Right,Stick 5,M (+1.00)
2,Col_7,2216,7,Right,Stick 5,M (+1.00)
2.2,Col_8,2146,6,Right,Stick 5,
2.4,Col_8,2191,6,Right,Stick 5,
2.6,Col_8,2236,6,Right,Stick 5,
2.8,Col_8,2281,6,Right,Stick 5,
3,Col_8,2326,6,Right,Stick 5,
3.2,Col_8,2371,6,Right,Stick 5,
3.4,Col_8,2416,6,Right,Stick 5,
3.6,Col_8,2461,6,Right,Stick 5,
3.8,Col_8,2506,6,Right,Stick 5,
4,Col_8,2550,6,Right,Stick 5,
4.2,Col_8,2594,6,Right,Stick 5,
4.4,Col_8,2637,6,Right,Stick 5,
4.6,Col_8,2680,6,Right,Stick 5,
4.8,Col_8,2721,6,Right,Stick 5,
5,Col_8,2763,6,Right,Stick 5,
5.2,Col_8,2803,6,Right,Stick 5,
5.4,Col_8,2843,6,Right,Stick 5,
5.6,Col_8,2882,6,Right,Stick 5,
5.8,Col_8,2921,6,Right,Stick 5,
6,Col_8,2958,6,Right,Stick 5,
6.2,Col_8,2996,6,Right,Stick 5,
6.4,Col_8,3032,6,Right,Stick 5,
6.6,Col_8,3068,6,Right,Stick 5,
6.8,Col_8,3104,6,Right,Stick 5,
7,Col_8,3139,6,Right,Stick 5,
7.2,Col_8,3173,6,Right,Stick 5,
7.4,Col_8,3206,6,Right,Stick 5,
7.6,Col_8,3240,6,Right,Stick 5,
7.8,Col_8,3272,6,Right,Stick 5,
8,Col_8,3304,6,Right,Stick 5,
1.8,Col_8,1968,6,Right,Stick 5,M (+1.00)
2,Col_8,2013,6,Right,Stick 5,M (+1.00)
2.2,Col_0,2816,6,Left,Stick 5,
2.4,Col_0,2832,6,Left,Stick 5,
2.6,Col_0,2847,6,Left,Stick 5,
2.8,Col_0,2863,6,Left,Stick 5,
3,Col_0,2878,6,Left,Stick 5,
3.2,Col_0,2894,6,Left,Stick 5,
3.4,Col_0,2909,6,Left,Stick 5,
3.6,Col_0,2924,6,Left,Stick 5,
3.8,Col_0,2939,6,Left,Stick 5,
4,Col_0,2954,6,Left,Stick 5,
4.2,Col_0,2969,6,Left,Stick 5,
4.4,Col_0,2984,6,Left,Stick 5,
4.6,Col_0,2998,6,Left,Stick 5,
4.8,Col_0,3013,6,Left,Stick 5,
5,Col_0,3027,6,Left,Stick 5,
5.2,Col_0,3042,6,Left,Stick 5,
5.4,Col_0,3056,6,Left,Stick 5,
5.6,Col_0,3070,6,Left,Stick 5,
5.8,Col_0,3084,6,Left,Stick 5,
6,Col_0,3098,6,Left,Stick 5,
6.2,Col_0,3112,6,Left,Stick 5,
6.4,Col_0,3126,6,Left,Stick 5,
6.6,Col_0,3139,6,Left,Stick 5,
6.8,Col_0,3153,6,Left,Stick 5,
7,Col_0,3166,6,Left,Stick 5,
7.2,Col_0,3180,6,Left,Stick 5,
7.4,Col_0,3193,6,Left,Stick 5,
7.6,Col_0,3206,6,Left,Stick 5,
7.8,Col_0,3219,6,Left,Stick 5,
8,Col_0,3232,6,Left,Stick 5,
1.8,Col_0,2772,6,Left,Stick 5,M (+1.00)
2,Col_0,2788,6,Left,Stick 5,M (+1.00)
2.2,Col_1,2786,7,Left,Stick 5,
2.4,Col_1,2803,7,Left,Stick 5,
2.6,Col_1,2820,7,Left,Stick 5,
2.8,Col_1,2837,7,Left,Stick 5,
3,Col_1,2854,7,Left,Stick 5,
3.2,Col_1,2871,7,Left,Stick 5,
3.4,Col_1,2887,7,Left,Stick 5,
3.6,Col_1,2904,7,Left,Stick 5,
3.8,Col_1,2920,7,Left,Stick 5,
4,Col_1,2936,7,Left,Stick 5,
4.2,Col_1,2953,7,Left,Stick 5,
4.4,Col_1,2969,7,Left,Stick 5,
4.6,Col_1,2985,7,Left,Stick 5,
4.8,Col_1,3000,7,Left,Stick 5,
5,Col_1,3016,7,Left,Stick 5,
5.2,Col_1,3032,7,Left,Stick 5,
5.4,Col_1,3047,7,Left,Stick 5,
5.6,Col_1,3063,7,Left,Stick 5,
5.8,Col_1,3078,7,Left,Stick 5,
6,Col_1,3093,7,Left,Stick 5,
6.2,Col_1,3108,7,Left,Stick 5,
6.4,Col_1,3123,7,Left,Stick 5,
6.6,Col_1,3138,7,Left,Stick 5,
6.8,Col_1,3152,7,Left,Stick 5,
7,Col_1,3167,7,Left,Stick 5,
7.2,Col_1,3182,7,Left,Stick 5,
7.4,Col_1,3196,7,Left,Stick 5,
7.6,Col_1,3210,7,Left,Stick 5,
7.8,Col_1,3224,7,Left,Stick 5,
8,Col_1,3238,7,Left,Stick 5,
1.8,Col_1,2735,7,Left,Stick 5,M (+1.00)
2,Col_1,2754,7,Left,Stick 5,M (+1.00)
2.2,Col_2,2749,8,Left,Stick 5,
2.4,Col_2,2768,8,Left,Stick 5,
2.6,Col_2,2787,8,Left,Stick 5,
2.8,Col_2,2806,8,Left,Stick 5,
3,Col_2,2824,8,Left,Stick 5,
3.2,Col_2,2843,8,Left,Stick 5,
3.4,Col_2,2861,8,Left,Stick 5,
3.6,Col_2,2879,8,Left,Stick 5,
3.8,Col_2,2897,8,Left,Stick 5,
4,Col_2,2915,8,Left,Stick 5,
4.2,Col_2,2933,8,Left,Stick 5,
4.4,Col_2,2951,8,Left,Stick 5,
4.6,Col_2,2968,8,Left,Stick 5,
4.8,Col_2,2985,8,Left,Stick 5,
5,Col_2,3003,8,Left,Stick 5,
5.2,Col_2,3020,8,Left,Stick 5,
5.4,Col_2,3037,8,Left,Stick 5,
5.6,Col_2,3053,8,Left,Stick 5,
5.8,Col_2,3070,8,Left,Stick 5,
6,Col_2,3087,8,Left,Stick 5,
6.2,Col_2,3103,8,Left,Stick 5,
6.4,Col_2,3119,8,Left,Stick 5,
6.6,Col_2,3136,8,Left,Stick 5,
6.8,Col_2,3152,8,Left,Stick 5,
7,Col_2,3167,8,Left,Stick 5,
7.2,Col_2,3183,8,Left,Stick 5,
7.4,Col_2,3199,8,Left,Stick 5,
7.6,Col_2,3215,8,Left,Stick 5,
7.8,Col_2,3230,8,Left,Stick 5,
8,Col_2,3245,8,Left,Stick 5,
1.8,Col_2,2692,8,Left,Stick 5,M (+1.00)
2,Col_2,2712,8,Left,Stick 5,M (+1.00)
2.2,Col_3,2704,9,Left,Stick 5,
2.4,Col_3,2726,9,Left,Stick 5,
2.6,Col_3,2747,9,Left,Stick 5,
2.8,Col_3,2767,9,Left,Stick 5,
3,Col_3,2788,9,Left,Stick 5,
3.2,Col_3,2809,9,Left,Stick 5,
3.4,Col_3,2829,9,Left,Stick 5,
3.6,Col_3,2849,9,Left,Stick 5,
3.8,Col_3,2869,9,Left,Stick 5,
4,Col_3,2889,9,Left,Stick 5,
4.2,Col_3,2909,9,Left,Stick 5,
4.4,Col_3,2928,9,Left,Stick 5,
4.6,Col_3,2948,9,Left,Stick 5,
4.8,Col_3,2967,9,Left,Stick 5,
5,Col_3,2986,9,Left,Stick 5,
5.2,Col_3,3005,9,Left,Stick 5,
5.4,Col_3,3023,9,Left,Stick 5,
5.6,Col_3,3042,9,Left,Stick 5,
5.8,Col_3,3060,9,Left,Stick 5,
6,Col_3,3079,9,Left,Stick 5,
6.2,Col_3,3097,9,Left,Stick 5,
6.4,Col_3,3115,9,Left,Stick 5,
6.6,Col_3,3132,9,Left,Stick 5,
6.8,Col_3,3150,9,Left,Stick 5,
7,Col_3,3168,9,Left,Stick 5,
7.2,Col_3,3185,9,Left,Stick 5,
7.4,Col_3,3202,9,Left,Stick 5,
7.6,Col_3,3219,9,Left,Stick 5,
7.8,Col_3,3236,9,Left,Stick 5,
8,Col_3,3253,9,Left,Stick 5,
1.8,Col_3,2637,9,Left,Stick 5,M (+1.00)
2,Col_3,2660,9,Left,Stick 5,M (+1.00)
2.2,Col_4,2648,10,Left,Stick 5,
2.4,Col_4,2672,10,Left,Stick 5,
2.6,Col_4,2696,10,Left,Stick 5,
2.8,Col_4,2719,10,Left,Stick 5,
3,Col_4,2742,10,Left,Stick 5,
3.2,Col_4,2766,10,Left,Stick 5,
3.4,Col_4,2789,10,Left,Stick 5,
3.6,Col_4,2811,10,Left,Stick 5,
3.8,Col_4,2834,10,Left,Stick 5,
4,Col_4,2856,10,Left,Stick 5,
4.2,Col_4,2878,10,Left,Stick 5,
4.4,Col_4,2900,10,Left,Stick 5,
4.6,Col_4,2922,10,Left,Stick 5,
4.8,Col_4,2943,10,Left,Stick 5,
5,Col_4,2965,10,Left,Stick 5,
5.2,Col_4,2986,10,Left,Stick 5,
5.4,Col_4,3007,10,Left,Stick 5,
5.6,Col_4,3027,10,Left,Stick 5,
5.8,Col_4,3048,10,Left,Stick 5,
6,Col_4,3068,10,Left,Stick 5,
6.2,Col_4,3088,10,Left,Stick 5,
6.4,Col_4,3108,10,Left,Stick 5,
6.6,Col_4,3128,10,Left,Stick 5,
6.8,Col_4,3148,10,Left,Stick 5,
7,Col_4,3167,10,Left,Stick 5,
7.2,Col_4,3186,10,Left,Stick 5,
7.4,Col_4,3205,10,Left,Stick 5,
7.6,Col_4,3224,10,Left,Stick 5,
7.8,Col_4,3243,10,Left,Stick 5,
8,Col_4,3261,10,Left,Stick 5,
1.8,Col_4,2568,10,Left,Stick 5,M (+1.00)
2,Col_4,2594,10,Left,Stick 5,M (+1.00)
2.2,Col_5,2575,11,Left,Stick 5,
2.4,Col_5,2603,11,Left,Stick 5,
2.6,Col_5,2630,11,Left,Stick 5,
2.8,Col_5,2657,11,Left,Stick 5,
3,Col_5,2684,11,Left,Stick 5,
3.2,Col_5,2710,11,Left,Stick 5,
3.4,Col_5,2737,11,Left,Stick 5,
3.6,Col_5,2763,11,Left,Stick 5,
3.8,Col_5,2788,11,Left,Stick 5,
4,Col_5,2814,11,Left,Stick 5,
4.2,Col_5,2839,11,Left,Stick 5,
4.4,Col_5,2864,11,Left,Stick 5,
4.6,Col_5,2888,11,Left,Stick 5,
4.8,Col_5,2913,11,Left,Stick 5,
5,Col_5,2937,11,Left,Stick 5,
5.2,Col_5,2961,11,Left,Stick 5,
5.4,Col_5,2985,11,Left,Stick 5,
5.6,Col_5,3008,11,Left,Stick 5,
5.8,Col_5,3031,11,Left,Stick 5,
6,Col_5,3054,11,Left,Stick 5,
6.2,Col_5,3077,11,Left,Stick 5,
6.4,Col_5,3099,11,Left,Stick 5,
6.6,Col_5,3122,11,Left,Stick 5,
6.8,Col_5,3144,11,Left,Stick 5,
7,Col_5,3166,11,Left,Stick 5,
7.2,Col_5,3187,11,Left,Stick 5,
7.4,Col_5,3208,11,Left,Stick 5,
7.6,Col_5,3229,11,Left,Stick 5,
7.8,Col_5,3250,11,Left,Stick 5,
8,Col_5,3271,11,Left,Stick 5,
1.8,Col_5,2476,11,Left,Stick 5,M (+1.00)
2,Col_5,2507,11,Left,Stick 5,M (+1.00)
2.2,Col_6,2477,12,Left,Stick 5,
2.4,Col_6,2509,12,Left,Stick 5,
2.6,Col_6,2541,12,Left,Stick 5,
2.8,Col_6,2573,12,Left,Stick 5,
3,Col_6,2604,12,Left,Stick 5,
3.2,Col_6,2636,12,Left,Stick 5,
3.4,Col_6,2666,12,Left,Stick 5,
3.6,Col_6,2697,12,Left,Stick 5,
3.8,Col_6,2727,12,Left,Stick 5,
4,Col_6,2756,12,Left,Stick 5,
4.2,Col_6,2786,12,Left,Stick 5,
4.4,Col_6,2815,12,Left,Stick 5,
4.6,Col_6,2843,12,Left,Stick 5,
4.8,Col_6,2871,12,Left,Stick 5,
5,Col_6,2899,12,Left,Stick 5,
5.2,Col_6,2927,12,Left,Stick 5,
5.4,Col_6,2954,12,Left,Stick 5,
5.6,Col_6,2981,12,Left,Stick 5,
5.8,Col_6,3008,12,Left,Stick 5,
6,Col_6,3034,12,Left,Stick 5,
6.2,Col_6,3061,12,Left,Stick 5,
6.4,Col_6,3086,12,Left,Stick 5,
6.6,Col_6,3112,12,Left,Stick 5,
6.8,Col_6,3137,12,Left,Stick 5,
7,Col_6,3162,12,Left,Stick 5,
7.2,Col_6,3186,12,Left,Stick 5,
7.4,Col_6,3211,12,Left,Stick 5,
7.6,Col_6,3235,12,Left,Stick 5,
7.8,Col_6,3258,12,Left,Stick 5,
8,Col_6,3281,12,Left,Stick 5,
1.8,Col_6,2350,12,Left,Stick 5,M (+1.00)
2,Col_6,2386,12,Left,Stick 5,M (+1.00)
2.2,Col_7,2337,13,Left,Stick 5,
2.4,Col_7,2376,13,Left,Stick 5,
2.6,Col_7,2415,13,Left,Stick 5,
2.8,Col_7,2454,13,Left,Stick 5,
3,Col_7,2492,13,Left,Stick 5,
3.2,Col_7,2530,13,Left,Stick 5,
3.4,Col_7,2567,13,Left,Stick 5,
3.6,Col_7,2603,13,Left,Stick 5,
3.8,Col_7,2639,13,Left,Stick 5,
4,Col_7,2675,13,Left,Stick 5,
4.2,Col_7,2710,13,Left,Stick 5,
4.4,Col_7,2745,13,Left,Stick 5,
4.6,Col_7,2779,13,Left,Stick 5,
4.8,Col_7,2812,13,Left,Stick 5,
5,Col_7,2846,13,Left,Stick 5,
5.2,Col_7,2879,13,Left,Stick 5,
5.4,Col_7,2911,13,Left,Stick 5,
5.6,Col_7,2943,13,Left,Stick 5,
5.8,Col_7,2974,13,Left,Stick 5,
6,Col_7,3005,13,Left,Stick 5,
6.2,Col_7,3036,13,Left,Stick 5,
6.4,Col_7,3066,13,Left,Stick 5,
6.6,Col_7,3096,13,Left,Stick 5,
6.8,Col_7,3125,13,Left,Stick 5,
7,Col_7,3154,13,Left,Stick 5,
7.2,Col_7,3183,13,Left,Stick 5,
7.4,Col_7,3211,13,Left,Stick 5,
7.6,Col_7,3238,13,Left,Stick 5,
7.8,Col_7,3266,13,Left,Stick 5,
8,Col_7,3293,13,Left,Stick 5,
1.8,Col_7,2174,13,Left,Stick 5,M (+1.00)
2,Col_7,2216,13,Left,Stick 5,M (+1.00)
2.2,Col_8,2146,14,Left,Stick 5,
2.4,Col_8,2191,14,Left,Stick 5,
2.6,Col_8,2236,14,Left,Stick 5,
2.8,Col_8,2281,14,Left,Stick 5,
3,Col_8,2326,14,Left,Stick 5,
3.2,Col_8,2371,14,Left,Stick 5,
3.4,Col_8,2416,14,Left,Stick 5,
3.6,Col_8,2461,14,Left,Stick 5,
3.8,Col_8,2506,14,Left,Stick 5,
4,Col_8,2550,14,Left,Stick 5,
4.2,Col_8,2594,14,Left,Stick 5,
4.4,Col_8,2637,14,Left,Stick 5,
4.6,Col_8,2680,14,Left,Stick 5,
4.8,Col_8,2721,14,Left,Stick 5,
5,Col_8,2763,14,Left,Stick 5,
5.2,Col_8,2803,14,Left,Stick 5,
5.4,Col_8,2843,14,Left,Stick 5,
5.6,Col_8,2882,14,Left,Stick 5,
5.8,Col_8,2921,14,Left,Stick 5,
6,Col_8,2958,14,Left,Stick 5,
6.2,Col_8,2996,14,Left,Stick 5,
6.4,Col_8,3032,14,Left,Stick 5,
6.6,Col_8,3068,14,Left,Stick 5,
6.8,Col_8,3104,14,Left,Stick 5,
7,Col_8,3139,14,Left,Stick 5,
7.2,Col_8,3173,14,Left,Stick 5,
7.4,Col_8,3206,14,Left,Stick 5,
7.6,Col_8,3240,14,Left,Stick 5,
7.8,Col_8,3272,14,Left,Stick 5,
8,Col_8,3304,14,Left,Stick 5,
1.8,Col_8,1968,14,Left,Stick 5,M (+1.00)
2,Col_8,2013,14,Left,Stick 5,M (+1.00)
2.2,Col_0,2805,14,Right,Stick 5,M (+1.00)
2.4,Col_0,2821,14,Right,Stick 5,M (+1.00)
2.6,Col_0,2837,14,Right,Stick 5,M (+1.00)
2.8,Col_0,2853,14,Right,Stick 5,M (+1.00)
3,Col_0,2869,14,Right,Stick 5,M (+1.00)
3.2,Col_0,2885,14,Right,Stick 5,M (+1.00)
3.4,Col_0,2901,14,Right,Stick 5,M (+1.00)
3.6,Col_0,2917,14,Right,Stick 5,M (+1.00)
3.8,Col_0,2932,14,Right,Stick 5,M (+1.00)
4,Col_0,2948,14,Right,Stick 5,M (+1.00)
4.2,Col_0,2963,14,Right,Stick 5,M (+1.00)
4.4,Col_0,2978,14,Right,Stick 5,M (+1.00)
4.6,Col_0,2994,14,Right,Stick 5,M (+1.00)
4.8,Col_0,3009,14,Right,Stick 5,M (+1.00)
5,Col_0,3024,14,Right,Stick 5,M (+1.00)
5.2,Col_0,3039,14,Right,Stick 5,M (+1.00)
5.4,Col_0,3053,14,Right,Stick 5,M (+1.00)
5.6,Col_0,3068,14,Right,Stick 5,M (+1.00)
5.8,Col_0,3083,14,Right,Stick 5,M (+1.00)
6,Col_0,3097,14,Right,Stick 5,M (+1.00)
6.2,Col_0,3111,14,Right,Stick 5,M (+1.00)
6.4,Col_0,3126,14,Right,Stick 5,M (+1.00)
6.6,Col_0,3140,14,Right,Stick 5,M (+1.00)
6.8,Col_0,3154,14,Right,Stick 5,M (+1.00)
7,Col_0,3168,14,Right,Stick 5,M (+1.00)
7.2,Col_0,3182,14,Right,Stick 5,M (+1.00)
7.4,Col_0,3195,14,Right,Stick 5,M (+1.00)
7.6,Col_0,3209,14,Right,Stick 5,M (+1.00)
7.8,Col_0,3223,14,Right,Stick 5,M (+1.00)
8,Col_0,3236,14,Right,Stick 5,M (+1.00)
2.2,Col_1,2772,13,Right,Stick 5,M (+1.00)
2.4,Col_1,2790,13,Right,Stick 5,M (+1.00)
2.6,Col_1,2807,13,Right,Stick 5,M (+1.00)
2.8,Col_1,2825,13,Right,Stick 5,M (+1.00)
3,Col_1,2843,13,Right,Stick 5,M (+1.00)
3.2,Col_1,2860,13,Right,Stick 5,M (+1.00)
3.4,Col_1,2878,13,Right,Stick 5,M (+1.00)
3.6,Col_1,2895,13,Right,Stick 5,M (+1.00)
3.8,Col_1,2912,13,Right,Stick 5,M (+1.00)
4,Col_1,2929,13,Right,Stick 5,M (+1.00)
4.2,Col_1,2946,13,Right,Stick 5,M (+1.00)
4.4,Col_1,2962,13,Right,Stick 5,M (+1.00)
4.6,Col_1,2979,13,Right,Stick 5,M (+1.00)
4.8,Col_1,2995,13,Right,Stick 5,M (+1.00)
5,Col_1,3012,13,Right,Stick 5,M (+1.00)
5.2,Col_1,3028,13,Right,Stick 5,M (+1.00)
5.4,Col_1,3044,13,Right,Stick 5,M (+1.00)
5.6,Col_1,3060,13,Right,Stick 5,M (+1.00)
5.8,Col_1,3076,13,Right,Stick 5,M (+1.00)
6,Col_1,3092,13,Right,Stick 5,M (+1.00)
6.2,Col_1,3107,13,Right,Stick 5,M (+1.00)
6.4,Col_1,3123,13,Right,Stick 5,M (+1.00)
6.6,Col_1,3138,13,Right,Stick 5,M (+1.00)
6.8,Col_1,3153,13,Right,Stick 5,M (+1.00)
7,Col_1,3168,13,Right,Stick 5,M (+1.00)
7.2,Col_1,3183,13,Right,Stick 5,M (+1.00)
